#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
15.36       0.00667271      0.012818      0.00497617      0.00667271      0.012818      0.00497617      
15.37       0.00666476      0.0127972      0.00497115      0.00666476      0.0127972      0.00497115      
15.38       0.00665682      0.0127765      0.00496614      0.00665682      0.0127765      0.00496614      
15.39       0.0066489      0.0127558      0.00496114      0.0066489      0.0127558      0.00496114      
15.4       0.00664099      0.0127352      0.00495615      0.00664099      0.0127352      0.00495615      
15.41       0.0066331      0.0127146      0.00495116      0.0066331      0.0127146      0.00495116      
15.42       0.00662522      0.0126941      0.00494618      0.00662522      0.0126941      0.00494618      
15.43       0.00661735      0.0126736      0.00494121      0.00661735      0.0126736      0.00494121      
15.44       0.0066095      0.0126532      0.00493625      0.0066095      0.0126532      0.00493625      
15.45       0.00660167      0.0126328      0.00493129      0.00660167      0.0126328      0.00493129      
15.46       0.00659384      0.0126124      0.00492635      0.00659384      0.0126124      0.00492635      
15.47       0.00658604      0.0125922      0.00492141      0.00658604      0.0125922      0.00492141      
15.48       0.00657824      0.0125719      0.00491647      0.00657824      0.0125719      0.00491647      
15.49       0.00657047      0.0125517      0.00491155      0.00657047      0.0125517      0.00491155      
15.5       0.0065627      0.0125316      0.00490663      0.0065627      0.0125316      0.00490663      
15.51       0.00655495      0.0125115      0.00490172      0.00655495      0.0125115      0.00490172      
15.52       0.00654722      0.0124915      0.00489682      0.00654722      0.0124915      0.00489682      
15.53       0.0065395      0.0124715      0.00489193      0.0065395      0.0124715      0.00489193      
15.54       0.00653179      0.0124515      0.00488704      0.00653179      0.0124515      0.00488704      
15.55       0.00652409      0.0124317      0.00488216      0.00652409      0.0124317      0.00488216      
15.56       0.00651642      0.0124118      0.00487729      0.00651642      0.0124118      0.00487729      
15.57       0.00650875      0.012392      0.00487242      0.00650875      0.012392      0.00487242      
15.58       0.0065011      0.0123723      0.00486756      0.0065011      0.0123723      0.00486756      
15.59       0.00649346      0.0123526      0.00486271      0.00649346      0.0123526      0.00486271      
15.6       0.00648584      0.0123329      0.00485787      0.00648584      0.0123329      0.00485787      
15.61       0.00647823      0.0123133      0.00485304      0.00647823      0.0123133      0.00485304      
15.62       0.00647064      0.0122938      0.00484821      0.00647064      0.0122938      0.00484821      
15.63       0.00646305      0.0122742      0.00484339      0.00646305      0.0122742      0.00484339      
15.64       0.00645549      0.0122548      0.00483857      0.00645549      0.0122548      0.00483857      
15.65       0.00644793      0.0122354      0.00483377      0.00644793      0.0122354      0.00483377      
15.66       0.00644039      0.012216      0.00482897      0.00644039      0.012216      0.00482897      
15.67       0.00643287      0.0121967      0.00482418      0.00643287      0.0121967      0.00482418      
15.68       0.00642535      0.0121774      0.00481939      0.00642535      0.0121774      0.00481939      
15.69       0.00641785      0.0121582      0.00481462      0.00641785      0.0121582      0.00481462      
15.7       0.00641037      0.012139      0.00480985      0.00641037      0.012139      0.00480985      
15.71       0.0064029      0.0121198      0.00480509      0.0064029      0.0121198      0.00480509      
15.72       0.00639544      0.0121007      0.00480033      0.00639544      0.0121007      0.00480033      
15.73       0.00638799      0.0120817      0.00479558      0.00638799      0.0120817      0.00479558      
15.74       0.00638056      0.0120627      0.00479084      0.00638056      0.0120627      0.00479084      
15.75       0.00637314      0.0120437      0.00478611      0.00637314      0.0120437      0.00478611      
15.76       0.00636574      0.0120248      0.00478138      0.00636574      0.0120248      0.00478138      
15.77       0.00635835      0.0120059      0.00477666      0.00635835      0.0120059      0.00477666      
15.78       0.00635097      0.0119871      0.00477195      0.00635097      0.0119871      0.00477195      
15.79       0.0063436      0.0119683      0.00476725      0.0063436      0.0119683      0.00476725      
15.8       0.00633625      0.0119496      0.00476255      0.00633625      0.0119496      0.00476255      
15.81       0.00632891      0.0119309      0.00475786      0.00632891      0.0119309      0.00475786      
15.82       0.00632159      0.0119123      0.00475318      0.00632159      0.0119123      0.00475318      
15.83       0.00631427      0.0118937      0.0047485      0.00631427      0.0118937      0.0047485      
15.84       0.00630698      0.0118751      0.00474383      0.00630698      0.0118751      0.00474383      
15.85       0.00629969      0.0118566      0.00473917      0.00629969      0.0118566      0.00473917      
15.86       0.00629242      0.0118381      0.00473451      0.00629242      0.0118381      0.00473451      
15.87       0.00628516      0.0118197      0.00472986      0.00628516      0.0118197      0.00472986      
15.88       0.00627791      0.0118013      0.00472522      0.00627791      0.0118013      0.00472522      
15.89       0.00627068      0.011783      0.00472059      0.00627068      0.011783      0.00472059      
15.9       0.00626346      0.0117647      0.00471596      0.00626346      0.0117647      0.00471596      
15.91       0.00625625      0.0117465      0.00471134      0.00625625      0.0117465      0.00471134      
15.92       0.00624905      0.0117282      0.00470672      0.00624905      0.0117282      0.00470672      
15.93       0.00624187      0.0117101      0.00470212      0.00624187      0.0117101      0.00470212      
15.94       0.0062347      0.011692      0.00469752      0.0062347      0.011692      0.00469752      
15.95       0.00622754      0.0116739      0.00469293      0.00622754      0.0116739      0.00469293      
15.96       0.0062204      0.0116558      0.00468834      0.0062204      0.0116558      0.00468834      
15.97       0.00621327      0.0116378      0.00468376      0.00621327      0.0116378      0.00468376      
15.98       0.00620615      0.0116199      0.00467919      0.00620615      0.0116199      0.00467919      
15.99       0.00619904      0.011602      0.00467462      0.00619904      0.011602      0.00467462      
16       0.00619195      0.0115841      0.00467006      0.00619195      0.0115841      0.00467006      
16.01       0.00618487      0.0115663      0.00466551      0.00618487      0.0115663      0.00466551      
16.02       0.0061778      0.0115485      0.00466097      0.0061778      0.0115485      0.00466097      
16.03       0.00617074      0.0115307      0.00465643      0.00617074      0.0115307      0.00465643      
16.04       0.0061637      0.011513      0.0046519      0.0061637      0.011513      0.0046519      
16.05       0.00615667      0.0114954      0.00464737      0.00615667      0.0114954      0.00464737      
16.06       0.00614965      0.0114778      0.00464285      0.00614965      0.0114778      0.00464285      
16.07       0.00614265      0.0114602      0.00463834      0.00614265      0.0114602      0.00463834      
16.08       0.00613565      0.0114426      0.00463384      0.00613565      0.0114426      0.00463384      
16.09       0.00612867      0.0114251      0.00462934      0.00612867      0.0114251      0.00462934      
16.1       0.0061217      0.0114077      0.00462485      0.0061217      0.0114077      0.00462485      
16.11       0.00611474      0.0113903      0.00462036      0.00611474      0.0113903      0.00462036      
16.12       0.0061078      0.0113729      0.00461588      0.0061078      0.0113729      0.00461588      
16.13       0.00610087      0.0113555      0.00461141      0.00610087      0.0113555      0.00461141      
16.14       0.00609395      0.0113382      0.00460695      0.00609395      0.0113382      0.00460695      
16.15       0.00608704      0.011321      0.00460249      0.00608704      0.011321      0.00460249      
16.16       0.00608014      0.0113038      0.00459804      0.00608014      0.0113038      0.00459804      
16.17       0.00607326      0.0112866      0.00459359      0.00607326      0.0112866      0.00459359      
16.18       0.00606639      0.0112695      0.00458915      0.00606639      0.0112695      0.00458915      
16.19       0.00605953      0.0112524      0.00458472      0.00605953      0.0112524      0.00458472      
16.2       0.00605268      0.0112353      0.0045803      0.00605268      0.0112353      0.0045803      
16.21       0.00604585      0.0112183      0.00457588      0.00604585      0.0112183      0.00457588      
16.22       0.00603902      0.0112013      0.00457146      0.00603902      0.0112013      0.00457146      
16.23       0.00603221      0.0111843      0.00456706      0.00603221      0.0111843      0.00456706      
16.24       0.00602541      0.0111674      0.00456266      0.00602541      0.0111674      0.00456266      
16.25       0.00601862      0.0111506      0.00455827      0.00601862      0.0111506      0.00455827      
16.26       0.00601185      0.0111337      0.00455388      0.00601185      0.0111337      0.00455388      
16.27       0.00600508      0.011117      0.0045495      0.00600508      0.011117      0.0045495      
16.28       0.00599833      0.0111002      0.00454513      0.00599833      0.0111002      0.00454513      
16.29       0.00599159      0.0110835      0.00454076      0.00599159      0.0110835      0.00454076      
16.3       0.00598486      0.0110668      0.0045364      0.00598486      0.0110668      0.0045364      
16.31       0.00597814      0.0110502      0.00453204      0.00597814      0.0110502      0.00453204      
16.32       0.00597143      0.0110336      0.0045277      0.00597143      0.0110336      0.0045277      
16.33       0.00596474      0.011017      0.00452335      0.00596474      0.011017      0.00452335      
16.34       0.00595806      0.0110005      0.00451902      0.00595806      0.0110005      0.00451902      
16.35       0.00595139      0.010984      0.00451469      0.00595139      0.010984      0.00451469      
16.36       0.00594473      0.0109676      0.00451037      0.00594473      0.0109676      0.00451037      
16.37       0.00593808      0.0109512      0.00450605      0.00593808      0.0109512      0.00450605      
16.38       0.00593144      0.0109348      0.00450174      0.00593144      0.0109348      0.00450174      
16.39       0.00592482      0.0109185      0.00449744      0.00592482      0.0109185      0.00449744      
16.4       0.0059182      0.0109022      0.00449314      0.0059182      0.0109022      0.00449314      
16.41       0.0059116      0.0108859      0.00448885      0.0059116      0.0108859      0.00448885      
16.42       0.00590501      0.0108697      0.00448456      0.00590501      0.0108697      0.00448456      
16.43       0.00589843      0.0108535      0.00448029      0.00589843      0.0108535      0.00448029      
16.44       0.00589186      0.0108373      0.00447601      0.00589186      0.0108373      0.00447601      
16.45       0.00588531      0.0108212      0.00447175      0.00588531      0.0108212      0.00447175      
16.46       0.00587876      0.0108051      0.00446749      0.00587876      0.0108051      0.00446749      
16.47       0.00587223      0.0107891      0.00446323      0.00587223      0.0107891      0.00446323      
16.48       0.00586571      0.0107731      0.00445899      0.00586571      0.0107731      0.00445899      
16.49       0.00585919      0.0107571      0.00445475      0.00585919      0.0107571      0.00445475      
16.5       0.00585269      0.0107412      0.00445051      0.00585269      0.0107412      0.00445051      
16.51       0.0058462      0.0107253      0.00444628      0.0058462      0.0107253      0.00444628      
16.52       0.00583973      0.0107094      0.00444206      0.00583973      0.0107094      0.00444206      
16.53       0.00583326      0.0106936      0.00443784      0.00583326      0.0106936      0.00443784      
16.54       0.0058268      0.0106778      0.00443363      0.0058268      0.0106778      0.00443363      
16.55       0.00582036      0.010662      0.00442943      0.00582036      0.010662      0.00442943      
16.56       0.00581392      0.0106463      0.00442523      0.00581392      0.0106463      0.00442523      
16.57       0.0058075      0.0106306      0.00442103      0.0058075      0.0106306      0.00442103      
16.58       0.00580109      0.010615      0.00441685      0.00580109      0.010615      0.00441685      
16.59       0.00579469      0.0105994      0.00441267      0.00579469      0.0105994      0.00441267      
16.6       0.0057883      0.0105838      0.00440849      0.0057883      0.0105838      0.00440849      
16.61       0.00578192      0.0105682      0.00440433      0.00578192      0.0105682      0.00440433      
16.62       0.00577555      0.0105527      0.00440016      0.00577555      0.0105527      0.00440016      
16.63       0.00576919      0.0105372      0.00439601      0.00576919      0.0105372      0.00439601      
16.64       0.00576284      0.0105218      0.00439186      0.00576284      0.0105218      0.00439186      
16.65       0.00575651      0.0105064      0.00438771      0.00575651      0.0105064      0.00438771      
16.66       0.00575018      0.010491      0.00438357      0.00575018      0.010491      0.00438357      
16.67       0.00574387      0.0104757      0.00437944      0.00574387      0.0104757      0.00437944      
16.68       0.00573756      0.0104604      0.00437532      0.00573756      0.0104604      0.00437532      
16.69       0.00573127      0.0104451      0.0043712      0.00573127      0.0104451      0.0043712      
16.7       0.00572499      0.0104299      0.00436708      0.00572499      0.0104299      0.00436708      
16.71       0.00571872      0.0104146      0.00436297      0.00571872      0.0104146      0.00436297      
16.72       0.00571245      0.0103995      0.00435887      0.00571245      0.0103995      0.00435887      
16.73       0.0057062      0.0103843      0.00435477      0.0057062      0.0103843      0.00435477      
16.74       0.00569996      0.0103692      0.00435068      0.00569996      0.0103692      0.00435068      
16.75       0.00569373      0.0103542      0.0043466      0.00569373      0.0103542      0.0043466      
16.76       0.00568751      0.0103391      0.00434252      0.00568751      0.0103391      0.00434252      
16.77       0.00568131      0.0103241      0.00433844      0.00568131      0.0103241      0.00433844      
16.78       0.00567511      0.0103091      0.00433438      0.00567511      0.0103091      0.00433438      
16.79       0.00566892      0.0102942      0.00433031      0.00566892      0.0102942      0.00433031      
16.8       0.00566274      0.0102793      0.00432626      0.00566274      0.0102793      0.00432626      
16.81       0.00565658      0.0102644      0.00432221      0.00565658      0.0102644      0.00432221      
16.82       0.00565042      0.0102496      0.00431816      0.00565042      0.0102496      0.00431816      
16.83       0.00564427      0.0102348      0.00431412      0.00564427      0.0102348      0.00431412      
16.84       0.00563814      0.01022      0.00431009      0.00563814      0.01022      0.00431009      
16.85       0.00563201      0.0102052      0.00430606      0.00563201      0.0102052      0.00430606      
16.86       0.0056259      0.0101905      0.00430204      0.0056259      0.0101905      0.00430204      
16.87       0.00561979      0.0101758      0.00429803      0.00561979      0.0101758      0.00429803      
16.88       0.0056137      0.0101612      0.00429402      0.0056137      0.0101612      0.00429402      
16.89       0.00560761      0.0101466      0.00429001      0.00560761      0.0101466      0.00429001      
16.9       0.00560154      0.010132      0.00428602      0.00560154      0.010132      0.00428602      
16.91       0.00559547      0.0101174      0.00428202      0.00559547      0.0101174      0.00428202      
16.92       0.00558942      0.0101029      0.00427803      0.00558942      0.0101029      0.00427803      
16.93       0.00558337      0.0100884      0.00427405      0.00558337      0.0100884      0.00427405      
16.94       0.00557734      0.010074      0.00427008      0.00557734      0.010074      0.00427008      
16.95       0.00557131      0.0100595      0.00426611      0.00557131      0.0100595      0.00426611      
16.96       0.0055653      0.0100451      0.00426214      0.0055653      0.0100451      0.00426214      
16.97       0.0055593      0.0100308      0.00425818      0.0055593      0.0100308      0.00425818      
16.98       0.0055533      0.0100165      0.00425423      0.0055533      0.0100165      0.00425423      
16.99       0.00554732      0.0100021      0.00425028      0.00554732      0.0100021      0.00425028      
17       0.00554134      0.00998788      0.00424634      0.00554134      0.00998788      0.00424634      
17.01       0.00553538      0.00997364      0.0042424      0.00553538      0.00997364      0.0042424      
17.02       0.00552943      0.00995943      0.00423847      0.00552943      0.00995943      0.00423847      
17.03       0.00552348      0.00994525      0.00423455      0.00552348      0.00994525      0.00423455      
17.04       0.00551755      0.0099311      0.00423063      0.00551755      0.0099311      0.00423063      
17.05       0.00551162      0.00991698      0.00422671      0.00551162      0.00991698      0.00422671      
17.06       0.00550571      0.00990289      0.0042228      0.00550571      0.00990289      0.0042228      
17.07       0.0054998      0.00988883      0.0042189      0.0054998      0.00988883      0.0042189      
17.08       0.00549391      0.00987481      0.004215      0.00549391      0.00987481      0.004215      
17.09       0.00548802      0.00986081      0.00421111      0.00548802      0.00986081      0.00421111      
17.1       0.00548215      0.00984684      0.00420722      0.00548215      0.00984684      0.00420722      
17.11       0.00547628      0.00983291      0.00420334      0.00547628      0.00983291      0.00420334      
17.12       0.00547042      0.009819      0.00419947      0.00547042      0.009819      0.00419947      
17.13       0.00546458      0.00980512      0.00419559      0.00546458      0.00980512      0.00419559      
17.14       0.00545874      0.00979127      0.00419173      0.00545874      0.00979127      0.00419173      
17.15       0.00545291      0.00977745      0.00418787      0.00545291      0.00977745      0.00418787      
17.16       0.00544709      0.00976366      0.00418402      0.00544709      0.00976366      0.00418402      
17.17       0.00544128      0.00974991      0.00418017      0.00544128      0.00974991      0.00418017      
17.18       0.00543549      0.00973618      0.00417632      0.00543549      0.00973618      0.00417632      
17.19       0.0054297      0.00972247      0.00417248      0.0054297      0.00972247      0.00417248      
17.2       0.00542392      0.0097088      0.00416865      0.00542392      0.0097088      0.00416865      
17.21       0.00541815      0.00969516      0.00416482      0.00541815      0.00969516      0.00416482      
17.22       0.00541239      0.00968155      0.004161      0.00541239      0.00968155      0.004161      
17.23       0.00540663      0.00966796      0.00415719      0.00540663      0.00966796      0.00415719      
17.24       0.00540089      0.00965441      0.00415337      0.00540089      0.00965441      0.00415337      
17.25       0.00539516      0.00964088      0.00414957      0.00539516      0.00964088      0.00414957      
17.26       0.00538944      0.00962738      0.00414577      0.00538944      0.00962738      0.00414577      
17.27       0.00538372      0.00961391      0.00414197      0.00538372      0.00961391      0.00414197      
17.28       0.00537802      0.00960047      0.00413818      0.00537802      0.00960047      0.00413818      
17.29       0.00537232      0.00958706      0.0041344      0.00537232      0.00958706      0.0041344      
17.3       0.00536664      0.00957367      0.00413062      0.00536664      0.00957367      0.00413062      
17.31       0.00536096      0.00956032      0.00412684      0.00536096      0.00956032      0.00412684      
17.32       0.00535529      0.00954699      0.00412307      0.00535529      0.00954699      0.00412307      
17.33       0.00534963      0.00953369      0.00411931      0.00534963      0.00953369      0.00411931      
17.34       0.00534398      0.00952042      0.00411555      0.00534398      0.00952042      0.00411555      
17.35       0.00533834      0.00950717      0.0041118      0.00533834      0.00950717      0.0041118      
17.36       0.00533271      0.00949396      0.00410805      0.00533271      0.00949396      0.00410805      
17.37       0.00532709      0.00948077      0.00410431      0.00532709      0.00948077      0.00410431      
17.38       0.00532148      0.00946761      0.00410057      0.00532148      0.00946761      0.00410057      
17.39       0.00531588      0.00945448      0.00409684      0.00531588      0.00945448      0.00409684      
17.4       0.00531028      0.00944137      0.00409311      0.00531028      0.00944137      0.00409311      
17.41       0.0053047      0.0094283      0.00408939      0.0053047      0.0094283      0.00408939      
17.42       0.00529912      0.00941525      0.00408567      0.00529912      0.00941525      0.00408567      
17.43       0.00529355      0.00940222      0.00408196      0.00529355      0.00940222      0.00408196      
17.44       0.00528799      0.00938923      0.00407825      0.00528799      0.00938923      0.00407825      
17.45       0.00528244      0.00937626      0.00407455      0.00528244      0.00937626      0.00407455      
17.46       0.0052769      0.00936332      0.00407085      0.0052769      0.00936332      0.00407085      
17.47       0.00527137      0.0093504      0.00406716      0.00527137      0.0093504      0.00406716      
17.48       0.00526585      0.00933752      0.00406348      0.00526585      0.00933752      0.00406348      
17.49       0.00526034      0.00932466      0.00405979      0.00526034      0.00932466      0.00405979      
17.5       0.00525483      0.00931182      0.00405612      0.00525483      0.00931182      0.00405612      
17.51       0.00524934      0.00929902      0.00405245      0.00524934      0.00929902      0.00405245      
17.52       0.00524385      0.00928624      0.00404878      0.00524385      0.00928624      0.00404878      
17.53       0.00523837      0.00927348      0.00404512      0.00523837      0.00927348      0.00404512      
17.54       0.0052329      0.00926075      0.00404146      0.0052329      0.00926075      0.00404146      
17.55       0.00522744      0.00924805      0.00403781      0.00522744      0.00924805      0.00403781      
17.56       0.00522199      0.00923538      0.00403417      0.00522199      0.00923538      0.00403417      
17.57       0.00521655      0.00922273      0.00403053      0.00521655      0.00922273      0.00403053      
17.58       0.00521111      0.00921011      0.00402689      0.00521111      0.00921011      0.00402689      
17.59       0.00520569      0.00919751      0.00402326      0.00520569      0.00919751      0.00402326      
17.6       0.00520027      0.00918494      0.00401963      0.00520027      0.00918494      0.00401963      
17.61       0.00519486      0.0091724      0.00401601      0.00519486      0.0091724      0.00401601      
17.62       0.00518946      0.00915988      0.0040124      0.00518946      0.00915988      0.0040124      
17.63       0.00518407      0.00914739      0.00400878      0.00518407      0.00914739      0.00400878      
17.64       0.00517869      0.00913493      0.00400518      0.00517869      0.00913493      0.00400518      
17.65       0.00517332      0.00912248      0.00400158      0.00517332      0.00912248      0.00400158      
17.66       0.00516795      0.00911007      0.00399798      0.00516795      0.00911007      0.00399798      
17.67       0.00516259      0.00909768      0.00399439      0.00516259      0.00909768      0.00399439      
17.68       0.00515725      0.00908532      0.0039908      0.00515725      0.00908532      0.0039908      
17.69       0.00515191      0.00907298      0.00398722      0.00515191      0.00907298      0.00398722      
17.7       0.00514658      0.00906067      0.00398365      0.00514658      0.00906067      0.00398365      
17.71       0.00514125      0.00904838      0.00398007      0.00514125      0.00904838      0.00398007      
17.72       0.00513594      0.00903612      0.00397651      0.00513594      0.00903612      0.00397651      
17.73       0.00513063      0.00902388      0.00397294      0.00513063      0.00902388      0.00397294      
17.74       0.00512534      0.00901167      0.00396939      0.00512534      0.00901167      0.00396939      
17.75       0.00512005      0.00899948      0.00396584      0.00512005      0.00899948      0.00396584      
17.76       0.00511477      0.00898732      0.00396229      0.00511477      0.00898732      0.00396229      
17.77       0.0051095      0.00897518      0.00395874      0.0051095      0.00897518      0.00395874      
17.78       0.00510423      0.00896307      0.00395521      0.00510423      0.00896307      0.00395521      
17.79       0.00509898      0.00895098      0.00395167      0.00509898      0.00895098      0.00395167      
17.8       0.00509373      0.00893892      0.00394815      0.00509373      0.00893892      0.00394815      
17.81       0.00508849      0.00892688      0.00394462      0.00508849      0.00892688      0.00394462      
17.82       0.00508326      0.00891486      0.0039411      0.00508326      0.00891486      0.0039411      
17.83       0.00507804      0.00890287      0.00393759      0.00507804      0.00890287      0.00393759      
17.84       0.00507282      0.00889091      0.00393408      0.00507282      0.00889091      0.00393408      
17.85       0.00506762      0.00887897      0.00393058      0.00506762      0.00887897      0.00393058      
17.86       0.00506242      0.00886705      0.00392708      0.00506242      0.00886705      0.00392708      
17.87       0.00505723      0.00885516      0.00392358      0.00505723      0.00885516      0.00392358      
17.88       0.00505205      0.00884329      0.00392009      0.00505205      0.00884329      0.00392009      
17.89       0.00504688      0.00883145      0.00391661      0.00504688      0.00883145      0.00391661      
17.9       0.00504171      0.00881963      0.00391313      0.00504171      0.00881963      0.00391313      
17.91       0.00503656      0.00880783      0.00390965      0.00503656      0.00880783      0.00390965      
17.92       0.00503141      0.00879606      0.00390618      0.00503141      0.00879606      0.00390618      
17.93       0.00502627      0.00878431      0.00390271      0.00502627      0.00878431      0.00390271      
17.94       0.00502113      0.00877258      0.00389925      0.00502113      0.00877258      0.00389925      
17.95       0.00501601      0.00876088      0.00389579      0.00501601      0.00876088      0.00389579      
17.96       0.00501089      0.00874921      0.00389234      0.00501089      0.00874921      0.00389234      
17.97       0.00500579      0.00873755      0.00388889      0.00500579      0.00873755      0.00388889      
17.98       0.00500069      0.00872592      0.00388545      0.00500069      0.00872592      0.00388545      
17.99       0.00499559      0.00871431      0.00388201      0.00499559      0.00871431      0.00388201      
18       0.00499051      0.00870273      0.00387858      0.00499051      0.00870273      0.00387858      
18.01       0.00498543      0.00869117      0.00387515      0.00498543      0.00869117      0.00387515      
18.02       0.00498036      0.00867963      0.00387172      0.00498036      0.00867963      0.00387172      
18.03       0.0049753      0.00866812      0.0038683      0.0049753      0.00866812      0.0038683      
18.04       0.00497025      0.00865663      0.00386489      0.00497025      0.00865663      0.00386489      
18.05       0.00496521      0.00864516      0.00386147      0.00496521      0.00864516      0.00386147      
18.06       0.00496017      0.00863371      0.00385807      0.00496017      0.00863371      0.00385807      
18.07       0.00495514      0.00862229      0.00385467      0.00495514      0.00862229      0.00385467      
18.08       0.00495012      0.00861089      0.00385127      0.00495012      0.00861089      0.00385127      
18.09       0.0049451      0.00859952      0.00384788      0.0049451      0.00859952      0.00384788      
18.1       0.0049401      0.00858816      0.00384449      0.0049401      0.00858816      0.00384449      
18.11       0.0049351      0.00857683      0.0038411      0.0049351      0.00857683      0.0038411      
18.12       0.00493011      0.00856552      0.00383772      0.00493011      0.00856552      0.00383772      
18.13       0.00492513      0.00855424      0.00383435      0.00492513      0.00855424      0.00383435      
18.14       0.00492015      0.00854298      0.00383098      0.00492015      0.00854298      0.00383098      
18.15       0.00491519      0.00853173      0.00382761      0.00491519      0.00853173      0.00382761      
18.16       0.00491023      0.00852052      0.00382425      0.00491023      0.00852052      0.00382425      
18.17       0.00490528      0.00850932      0.0038209      0.00490528      0.00850932      0.0038209      
18.18       0.00490033      0.00849815      0.00381754      0.00490033      0.00849815      0.00381754      
18.19       0.0048954      0.00848699      0.0038142      0.0048954      0.00848699      0.0038142      
18.2       0.00489047      0.00847586      0.00381085      0.00489047      0.00847586      0.00381085      
18.21       0.00488555      0.00846476      0.00380751      0.00488555      0.00846476      0.00380751      
18.22       0.00488063      0.00845367      0.00380418      0.00488063      0.00845367      0.00380418      
18.23       0.00487573      0.00844261      0.00380085      0.00487573      0.00844261      0.00380085      
18.24       0.00487083      0.00843157      0.00379752      0.00487083      0.00843157      0.00379752      
18.25       0.00486594      0.00842055      0.0037942      0.00486594      0.00842055      0.0037942      
18.26       0.00486105      0.00840955      0.00379089      0.00486105      0.00840955      0.00379089      
18.27       0.00485618      0.00839857      0.00378757      0.00485618      0.00839857      0.00378757      
18.28       0.00485131      0.00838762      0.00378427      0.00485131      0.00838762      0.00378427      
18.29       0.00484645      0.00837668      0.00378096      0.00484645      0.00837668      0.00378096      
18.3       0.0048416      0.00836577      0.00377766      0.0048416      0.00836577      0.00377766      
18.31       0.00483675      0.00835488      0.00377437      0.00483675      0.00835488      0.00377437      
18.32       0.00483191      0.00834401      0.00377108      0.00483191      0.00834401      0.00377108      
18.33       0.00482708      0.00833317      0.00376779      0.00482708      0.00833317      0.00376779      
18.34       0.00482226      0.00832234      0.00376451      0.00482226      0.00832234      0.00376451      
18.35       0.00481744      0.00831154      0.00376123      0.00481744      0.00831154      0.00376123      
18.36       0.00481263      0.00830075      0.00375796      0.00481263      0.00830075      0.00375796      
18.37       0.00480783      0.00828999      0.00375469      0.00480783      0.00828999      0.00375469      
18.38       0.00480304      0.00827925      0.00375143      0.00480304      0.00827925      0.00375143      
18.39       0.00479825      0.00826853      0.00374817      0.00479825      0.00826853      0.00374817      
18.4       0.00479347      0.00825783      0.00374491      0.00479347      0.00825783      0.00374491      
18.41       0.0047887      0.00824715      0.00374166      0.0047887      0.00824715      0.00374166      
18.42       0.00478394      0.00823649      0.00373841      0.00478394      0.00823649      0.00373841      
18.43       0.00477918      0.00822586      0.00373517      0.00477918      0.00822586      0.00373517      
18.44       0.00477443      0.00821524      0.00373193      0.00477443      0.00821524      0.00373193      
18.45       0.00476969      0.00820465      0.0037287      0.00476969      0.00820465      0.0037287      
18.46       0.00476495      0.00819407      0.00372547      0.00476495      0.00819407      0.00372547      
18.47       0.00476022      0.00818352      0.00372224      0.00476022      0.00818352      0.00372224      
18.48       0.0047555      0.00817299      0.00371902      0.0047555      0.00817299      0.00371902      
18.49       0.00475079      0.00816247      0.0037158      0.00475079      0.00816247      0.0037158      
18.5       0.00474608      0.00815198      0.00371259      0.00474608      0.00815198      0.00371259      
18.51       0.00474138      0.00814151      0.00370938      0.00474138      0.00814151      0.00370938      
18.52       0.00473669      0.00813106      0.00370618      0.00473669      0.00813106      0.00370618      
18.53       0.004732      0.00812063      0.00370298      0.004732      0.00812063      0.00370298      
18.54       0.00472732      0.00811022      0.00369978      0.00472732      0.00811022      0.00369978      
18.55       0.00472265      0.00809983      0.00369659      0.00472265      0.00809983      0.00369659      
18.56       0.00471799      0.00808945      0.0036934      0.00471799      0.00808945      0.0036934      
18.57       0.00471333      0.0080791      0.00369022      0.00471333      0.0080791      0.00369022      
18.58       0.00470868      0.00806877      0.00368704      0.00470868      0.00806877      0.00368704      
18.59       0.00470404      0.00805846      0.00368386      0.00470404      0.00805846      0.00368386      
18.6       0.0046994      0.00804817      0.00368069      0.0046994      0.00804817      0.00368069      
18.61       0.00469477      0.0080379      0.00367752      0.00469477      0.0080379      0.00367752      
18.62       0.00469015      0.00802765      0.00367436      0.00469015      0.00802765      0.00367436      
18.63       0.00468553      0.00801742      0.0036712      0.00468553      0.00801742      0.0036712      
18.64       0.00468093      0.00800721      0.00366805      0.00468093      0.00800721      0.00366805      
18.65       0.00467632      0.00799702      0.0036649      0.00467632      0.00799702      0.0036649      
18.66       0.00467173      0.00798684      0.00366175      0.00467173      0.00798684      0.00366175      
18.67       0.00466714      0.00797669      0.00365861      0.00466714      0.00797669      0.00365861      
18.68       0.00466256      0.00796656      0.00365547      0.00466256      0.00796656      0.00365547      
18.69       0.00465799      0.00795644      0.00365233      0.00465799      0.00795644      0.00365233      
18.7       0.00465342      0.00794635      0.0036492      0.00465342      0.00794635      0.0036492      
18.71       0.00464886      0.00793628      0.00364608      0.00464886      0.00793628      0.00364608      
18.72       0.00464431      0.00792622      0.00364296      0.00464431      0.00792622      0.00364296      
18.73       0.00463976      0.00791618      0.00363984      0.00463976      0.00791618      0.00363984      
18.74       0.00463522      0.00790617      0.00363672      0.00463522      0.00790617      0.00363672      
18.75       0.00463069      0.00789617      0.00363361      0.00463069      0.00789617      0.00363361      
18.76       0.00462616      0.00788619      0.00363051      0.00462616      0.00788619      0.00363051      
