#(w-mu)    jm_3by2_m3by2     jm_3by2_3by2     jm_3by2_m1by2       jm_3by2_1by2     jm_1by2_m1by2   jm_1by2_1by2
-18.355       0.0181253      0.0597249      0.00107715      0.00225849      0.000540819      0.000794835      
-18.35       0.0185639      0.0586386      0.00107627      0.00224646      0.000541131      0.000791157      
-18.345       0.0190186      0.0576403      0.00107541      0.00223456      0.000541454      0.000787517      
-18.34       0.0194902      0.0567256      0.00107459      0.00222277      0.000541788      0.000783916      
-18.335       0.0199797      0.0558903      0.00107379      0.0022111      0.000542134      0.000780354      
-18.33       0.0204878      0.0551308      0.00107301      0.00219954      0.00054249      0.000776829      
-18.325       0.0210157      0.0544437      0.00107226      0.00218809      0.000542858      0.000773341      
-18.32       0.0215642      0.053826      0.00107154      0.00217676      0.000543237      0.00076989      
-18.315       0.0221346      0.0532752      0.00107084      0.00216554      0.000543627      0.000766475      
-18.31       0.0227279      0.0527889      0.00107017      0.00215444      0.000544029      0.000763096      
-18.305       0.0233454      0.0523651      0.00106952      0.00214343      0.000544441      0.000759753      
-18.3       0.0239886      0.0520021      0.0010689      0.00213254      0.000544865      0.000756445      
-18.295       0.0246587      0.0516983      0.0010683      0.00212175      0.000545299      0.000753171      
-18.29       0.0253573      0.0514525      0.00106773      0.00211107      0.000545745      0.000749931      
-18.285       0.0260861      0.0512636      0.00106719      0.00210049      0.000546202      0.000746726      
-18.28       0.0268468      0.0511308      0.00106667      0.00209001      0.000546669      0.000743553      
-18.275       0.0276413      0.0510535      0.00106617      0.00207963      0.000547148      0.000740414      
-18.27       0.0284717      0.0510313      0.0010657      0.00206935      0.000547638      0.000737308      
-18.265       0.0293401      0.0510642      0.00106525      0.00205917      0.000548139      0.000734233      
-18.26       0.030249      0.0511519      0.00106483      0.00204909      0.000548651      0.000731191      
-18.255       0.0312007      0.0512949      0.00106443      0.0020391      0.000549174      0.00072818      
-18.25       0.0321982      0.0514936      0.00106405      0.00202921      0.000549709      0.0007252      
-18.245       0.0332443      0.0517486      0.00106371      0.00201941      0.000550254      0.000722251      
-18.24       0.0343423      0.0520607      0.00106338      0.0020097      0.00055081      0.000719333      
-18.235       0.0354957      0.0524311      0.00106308      0.00200009      0.000551377      0.000716445      
-18.23       0.0367082      0.0528611      0.0010628      0.00199057      0.000551956      0.000713586      
-18.225       0.037984      0.0533523      0.00106255      0.00198113      0.000552545      0.000710757      
-18.22       0.0393275      0.0539065      0.00106232      0.00197179      0.000553146      0.000707957      
-18.215       0.0407437      0.0545258      0.00106212      0.00196253      0.000553757      0.000705186      
-18.21       0.0422378      0.0552126      0.00106194      0.00195336      0.00055438      0.000702444      
-18.205       0.0438156      0.0559695      0.00106178      0.00194427      0.000555014      0.00069973      
-18.2       0.0454837      0.0567997      0.00106165      0.00193527      0.000555659      0.000697043      
-18.195       0.0472489      0.0577065      0.00106154      0.00192635      0.000556315      0.000694384      
-18.19       0.0491189      0.0586936      0.00106145      0.00191751      0.000556982      0.000691753      
-18.185       0.0511022      0.0597654      0.00106139      0.00190876      0.00055766      0.000689149      
-18.18       0.0532082      0.0609265      0.00106135      0.00190009      0.000558349      0.000686571      
-18.175       0.0554472      0.0621821      0.00106134      0.00189149      0.00055905      0.00068402      
-18.17       0.0578305      0.063538      0.00106135      0.00188298      0.000559761      0.000681495      
-18.165       0.0603709      0.0650005      0.00106138      0.00187454      0.000560484      0.000678995      
-18.16       0.0630825      0.0665769      0.00106143      0.00186618      0.000561218      0.000676522      
-18.155       0.065981      0.0682749      0.00106151      0.0018579      0.000561963      0.000674074      
-18.15       0.069084      0.0701033      0.00106162      0.00184969      0.000562719      0.000671651      
-18.145       0.072411      0.0720719      0.00106174      0.00184156      0.000563487      0.000669253      
-18.14       0.0759844      0.0741914      0.00106189      0.0018335      0.000564266      0.000666879      
-18.135       0.0798288      0.076474      0.00106206      0.00182552      0.000565056      0.00066453      
-18.13       0.0839725      0.0789332      0.00106226      0.00181761      0.000565857      0.000662205      
-18.125       0.0884473      0.0815839      0.00106248      0.00180977      0.00056667      0.000659904      
-18.12       0.0932894      0.0844431      0.00106272      0.001802      0.000567494      0.000657626      
-18.115       0.0985401      0.0875296      0.00106299      0.0017943      0.000568329      0.000655372      
-18.11       0.104247      0.0908649      0.00106328      0.00178667      0.000569176      0.000653141      
-18.105       0.110463      0.0944729      0.00106359      0.0017791      0.000570034      0.000650933      
-18.1       0.117252      0.0983807      0.00106392      0.00177161      0.000570904      0.000648748      
-18.095       0.124687      0.102619      0.00106428      0.00176418      0.000571785      0.000646585      
-18.09       0.13285      0.107223      0.00106466      0.00175682      0.000572677      0.000644445      
-18.085       0.141842      0.112233      0.00106507      0.00174953      0.000573581      0.000642326      
-18.08       0.151777      0.117694      0.00106549      0.0017423      0.000574496      0.00064023      
-18.075       0.162793      0.123659      0.00106594      0.00173514      0.000575423      0.000638155      
-18.07       0.17505      0.130188      0.00106642      0.00172804      0.000576362      0.000636102      
-18.065       0.188743      0.137351      0.00106691      0.001721      0.000577312      0.00063407      
-18.06       0.204105      0.14523      0.00106743      0.00171402      0.000578274      0.000632058      
-18.055       0.221418      0.153919      0.00106798      0.00170711      0.000579248      0.000630068      
-18.05       0.241025      0.163531      0.00106854      0.00170026      0.000580233      0.000628099      
-18.045       0.263349      0.174197      0.00106913      0.00169347      0.00058123      0.00062615      
-18.04       0.288915      0.186072      0.00106974      0.00168674      0.000582239      0.000624221      
-18.035       0.318379      0.199344      0.00107038      0.00168007      0.000583259      0.000622313      
-18.03       0.352575      0.214235      0.00107104      0.00167346      0.000584292      0.000620424      
-18.025       0.392566      0.231016      0.00107172      0.0016669      0.000585336      0.000618556      
-18.02       0.439734      0.250015      0.00107242      0.00166041      0.000586393      0.000616706      
-18.015       0.495894      0.271637      0.00107315      0.00165397      0.000587461      0.000614877      
-18.01       0.563471      0.296383      0.0010739      0.00164759      0.000588541      0.000613066      
-18.005       0.645756      0.324877      0.00107468      0.00164127      0.000589633      0.000611275      
-18       0.747312      0.357909      0.00107548      0.001635      0.000590738      0.000609502      
-17.995       0.874594      0.396488      0.0010763      0.00162878      0.000591854      0.000607749      
-17.99       1.03697      0.441918      0.00107714      0.00162262      0.000592983      0.000606014      
-17.985       1.24842      0.495907      0.00107801      0.00161652      0.000594124      0.000604297      
-17.98       1.53049      0.560732      0.0010789      0.00161047      0.000595277      0.000602599      
-17.975       1.91769      0.639468      0.00107981      0.00160447      0.000596443      0.000600919      
-17.97       2.46767      0.73636      0.00108075      0.00159852      0.000597621      0.000599256      
-17.965       3.28163      0.857386      0.00108171      0.00159263      0.000598811      0.000597612      
-17.96       4.54712      1.01117      0.0010827      0.00158679      0.000600014      0.000595986      
-17.955       6.63043      1.2105      0.0010837      0.00158099      0.000601229      0.000594377      
-17.95       10.2641      1.47495      0.00108473      0.00157525      0.000602457      0.000592785      
-17.945       16.7386      1.83559      0.00108579      0.00156957      0.000603697      0.000591211      
-17.94       26.4795      2.34381      0.00108687      0.00156393      0.00060495      0.000589654      
-17.935       31.7503      3.08885      0.00108797      0.00155833      0.000606216      0.000588113      
-17.93       24.4293      4.23412      0.0010891      0.00155279      0.000607495      0.00058659      
