#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
9.39       0.00012116      0.00012116      0.00012432      0.000304105      0.000304105      0.000340118      
9.395       0.000120923      0.000120923      0.000124096      0.000303417      0.000303416      0.000339453      
9.4       0.000120687      0.000120687      0.000123873      0.000302731      0.000302731      0.00033879      
9.405       0.000120451      0.000120451      0.00012365      0.000302048      0.000302048      0.000338128      
9.41       0.000120216      0.000120216      0.000123428      0.000301367      0.000301367      0.000337469      
9.415       0.000119982      0.000119982      0.000123206      0.000300689      0.000300689      0.000336812      
9.42       0.000119749      0.000119749      0.000122985      0.000300013      0.000300013      0.000336156      
9.425       0.000119516      0.000119516      0.000122765      0.00029934      0.00029934      0.000335503      
9.43       0.000119284      0.000119284      0.000122545      0.000298669      0.000298669      0.000334851      
9.435       0.000119053      0.000119053      0.000122326      0.000298001      0.000298001      0.000334202      
9.44       0.000118823      0.000118823      0.000122108      0.000297335      0.000297335      0.000333554      
9.445       0.000118593      0.000118593      0.00012189      0.000296671      0.000296671      0.000332908      
9.45       0.000118365      0.000118365      0.000121673      0.00029601      0.00029601      0.000332264      
9.455       0.000118137      0.000118137      0.000121457      0.000295351      0.000295351      0.000331623      
9.46       0.000117909      0.000117909      0.000121241      0.000294695      0.000294695      0.000330983      
9.465       0.000117683      0.000117683      0.000121025      0.00029404      0.00029404      0.000330344      
9.47       0.000117457      0.000117457      0.000120811      0.000293389      0.000293389      0.000329708      
9.475       0.000117232      0.000117232      0.000120597      0.000292739      0.000292739      0.000329074      
9.48       0.000117008      0.000117008      0.000120383      0.000292092      0.000292092      0.000328441      
9.485       0.000116784      0.000116784      0.000120171      0.000291447      0.000291447      0.000327811      
9.49       0.000116561      0.000116561      0.000119958      0.000290805      0.000290805      0.000327182      
9.495       0.000116339      0.000116339      0.000119747      0.000290164      0.000290164      0.000326555      
9.5       0.000116118      0.000116118      0.000119536      0.000289526      0.000289526      0.00032593      
9.505       0.000115897      0.000115897      0.000119325      0.00028889      0.00028889      0.000325307      
9.51       0.000115677      0.000115677      0.000119116      0.000288257      0.000288257      0.000324685      
9.515       0.000115457      0.000115457      0.000118906      0.000287626      0.000287626      0.000324066      
9.52       0.000115239      0.000115239      0.000118698      0.000286997      0.000286997      0.000323448      
9.525       0.000115021      0.000115021      0.00011849      0.00028637      0.00028637      0.000322832      
9.53       0.000114804      0.000114804      0.000118282      0.000285745      0.000285745      0.000322218      
9.535       0.000114587      0.000114587      0.000118075      0.000285123      0.000285123      0.000321606      
9.54       0.000114372      0.000114372      0.000117869      0.000284502      0.000284502      0.000320995      
9.545       0.000114156      0.000114156      0.000117663      0.000283884      0.000283884      0.000320386      
9.55       0.000113942      0.000113942      0.000117458      0.000283268      0.000283268      0.000319779      
9.555       0.000113728      0.000113728      0.000117254      0.000282655      0.000282655      0.000319174      
9.56       0.000113515      0.000113515      0.00011705      0.000282043      0.000282043      0.00031857      
9.565       0.000113303      0.000113303      0.000116847      0.000281434      0.000281434      0.000317969      
9.57       0.000113091      0.000113091      0.000116644      0.000280826      0.000280826      0.000317369      
9.575       0.00011288      0.00011288      0.000116441      0.000280221      0.000280221      0.00031677      
9.58       0.00011267      0.00011267      0.00011624      0.000279618      0.000279618      0.000316174      
9.585       0.00011246      0.00011246      0.000116039      0.000279017      0.000279017      0.000315579      
9.59       0.000112251      0.000112251      0.000115838      0.000278418      0.000278418      0.000314986      
9.595       0.000112043      0.000112043      0.000115638      0.000277821      0.000277821      0.000314394      
9.6       0.000111835      0.000111835      0.000115439      0.000277226      0.000277226      0.000313805      
9.605       0.000111628      0.000111628      0.00011524      0.000276633      0.000276633      0.000313216      
9.61       0.000111421      0.000111421      0.000115042      0.000276042      0.000276042      0.00031263      
9.615       0.000111216      0.000111216      0.000114844      0.000275453      0.000275453      0.000312045      
9.62       0.000111011      0.000111011      0.000114647      0.000274867      0.000274867      0.000311462      
9.625       0.000110806      0.000110806      0.00011445      0.000274282      0.000274282      0.000310881      
9.63       0.000110602      0.000110602      0.000114254      0.000273699      0.000273699      0.000310302      
9.635       0.000110399      0.000110399      0.000114058      0.000273119      0.000273119      0.000309724      
9.64       0.000110197      0.000110197      0.000113863      0.00027254      0.00027254      0.000309147      
9.645       0.000109995      0.000109995      0.000113669      0.000271963      0.000271963      0.000308572      
9.65       0.000109793      0.000109793      0.000113475      0.000271388      0.000271388      0.000307999      
9.655       0.000109593      0.000109593      0.000113281      0.000270815      0.000270815      0.000307428      
9.66       0.000109393      0.000109393      0.000113088      0.000270245      0.000270245      0.000306858      
9.665       0.000109193      0.000109193      0.000112896      0.000269676      0.000269676      0.00030629      
9.67       0.000108995      0.000108995      0.000112704      0.000269109      0.000269109      0.000305723      
9.675       0.000108796      0.000108796      0.000112513      0.000268543      0.000268543      0.000305158      
9.68       0.000108599      0.000108599      0.000112322      0.00026798      0.00026798      0.000304595      
9.685       0.000108402      0.000108402      0.000112132      0.000267419      0.000267419      0.000304033      
9.69       0.000108206      0.000108206      0.000111942      0.00026686      0.00026686      0.000303473      
9.695       0.00010801      0.00010801      0.000111753      0.000266302      0.000266302      0.000302914      
9.7       0.000107815      0.000107815      0.000111564      0.000265746      0.000265746      0.000302357      
9.705       0.00010762      0.00010762      0.000111376      0.000265193      0.000265193      0.000301802      
9.71       0.000107426      0.000107426      0.000111188      0.000264641      0.000264641      0.000301248      
9.715       0.000107233      0.000107233      0.000111001      0.000264091      0.000264091      0.000300696      
9.72       0.00010704      0.00010704      0.000110814      0.000263542      0.000263542      0.000300145      
9.725       0.000106848      0.000106848      0.000110628      0.000262996      0.000262996      0.000299596      
9.73       0.000106656      0.000106656      0.000110442      0.000262451      0.000262451      0.000299048      
9.735       0.000106465      0.000106465      0.000110257      0.000261909      0.000261909      0.000298502      
9.74       0.000106275      0.000106275      0.000110073      0.000261368      0.000261368      0.000297957      
9.745       0.000106085      0.000106085      0.000109888      0.000260829      0.000260829      0.000297414      
9.75       0.000105896      0.000105896      0.000109705      0.000260291      0.000260291      0.000296872      
9.755       0.000105707      0.000105707      0.000109522      0.000259756      0.000259756      0.000296332      
9.76       0.000105519      0.000105519      0.000109339      0.000259222      0.000259222      0.000295794      
9.765       0.000105332      0.000105332      0.000109157      0.00025869      0.00025869      0.000295256      
9.77       0.000105145      0.000105145      0.000108975      0.00025816      0.00025816      0.000294721      
9.775       0.000104958      0.000104958      0.000108794      0.000257631      0.000257631      0.000294187      
9.78       0.000104773      0.000104773      0.000108613      0.000257104      0.000257104      0.000293654      
9.785       0.000104587      0.000104587      0.000108433      0.000256579      0.000256579      0.000293123      
9.79       0.000104403      0.000104403      0.000108253      0.000256056      0.000256056      0.000292593      
9.795       0.000104219      0.000104219      0.000108074      0.000255534      0.000255534      0.000292065      
9.8       0.000104035      0.000104035      0.000107895      0.000255014      0.000255014      0.000291538      
9.805       0.000103852      0.000103852      0.000107717      0.000254496      0.000254496      0.000291013      
9.81       0.00010367      0.00010367      0.000107539      0.00025398      0.00025398      0.000290489      
9.815       0.000103488      0.000103488      0.000107362      0.000253465      0.000253465      0.000289967      
9.82       0.000103306      0.000103306      0.000107185      0.000252952      0.000252952      0.000289446      
9.825       0.000103125      0.000103125      0.000107008      0.00025244      0.00025244      0.000288926      
9.83       0.000102945      0.000102945      0.000106833      0.000251931      0.000251931      0.000288408      
9.835       0.000102765      0.000102765      0.000106657      0.000251423      0.000251423      0.000287891      
9.84       0.000102586      0.000102586      0.000106482      0.000250916      0.000250916      0.000287376      
9.845       0.000102407      0.000102407      0.000106308      0.000250411      0.000250411      0.000286862      
9.85       0.000102229      0.000102229      0.000106133      0.000249908      0.000249908      0.00028635      
9.855       0.000102052      0.000102052      0.00010596      0.000249406      0.000249406      0.000285839      
9.86       0.000101875      0.000101875      0.000105787      0.000248907      0.000248907      0.000285329      
9.865       0.000101698      0.000101698      0.000105614      0.000248408      0.000248408      0.000284821      
9.87       0.000101522      0.000101522      0.000105442      0.000247911      0.000247911      0.000284314      
9.875       0.000101346      0.000101346      0.00010527      0.000247416      0.000247416      0.000283809      
9.88       0.000101171      0.000101171      0.000105099      0.000246923      0.000246923      0.000283304      
9.885       0.000100997      0.000100997      0.000104928      0.000246431      0.000246431      0.000282802      
9.89       0.000100823      0.000100823      0.000104757      0.000245941      0.000245941      0.0002823      
9.895       0.00010065      0.00010065      0.000104587      0.000245452      0.000245452      0.0002818      
9.9       0.000100477      0.000100477      0.000104418      0.000244965      0.000244965      0.000281302      
9.905       0.000100304      0.000100304      0.000104249      0.000244479      0.000244479      0.000280804      
9.91       0.000100132      0.000100132      0.00010408      0.000243995      0.000243995      0.000280308      
9.915       9.99608e-05      9.99608e-05      0.000103912      0.000243512      0.000243512      0.000279814      
9.92       9.97898e-05      9.97898e-05      0.000103744      0.000243031      0.000243031      0.00027932      
9.925       9.96194e-05      9.96194e-05      0.000103577      0.000242552      0.000242552      0.000278829      
9.93       9.94495e-05      9.94495e-05      0.00010341      0.000242074      0.000242074      0.000278338      
9.935       9.92801e-05      9.92801e-05      0.000103243      0.000241597      0.000241597      0.000277849      
9.94       9.91111e-05      9.91111e-05      0.000103077      0.000241122      0.000241122      0.000277361      
9.945       9.89427e-05      9.89427e-05      0.000102912      0.000240649      0.000240649      0.000276874      
9.95       9.87747e-05      9.87747e-05      0.000102747      0.000240177      0.000240177      0.000276389      
9.955       9.86073e-05      9.86073e-05      0.000102582      0.000239706      0.000239706      0.000275904      
9.96       9.84403e-05      9.84403e-05      0.000102418      0.000239237      0.000239237      0.000275422      
9.965       9.82738e-05      9.82738e-05      0.000102254      0.00023877      0.00023877      0.00027494      
9.97       9.81078e-05      9.81078e-05      0.00010209      0.000238304      0.000238304      0.00027446      
9.975       9.79422e-05      9.79422e-05      0.000101927      0.000237839      0.000237839      0.000273981      
9.98       9.77772e-05      9.77772e-05      0.000101765      0.000237376      0.000237376      0.000273504      
9.985       9.76126e-05      9.76126e-05      0.000101602      0.000236915      0.000236915      0.000273027      
9.99       9.74485e-05      9.74485e-05      0.000101441      0.000236454      0.000236454      0.000272552      
9.995       9.72849e-05      9.72849e-05      0.000101279      0.000235996      0.000235996      0.000272078      
10       9.71217e-05      9.71217e-05      0.000101118      0.000235538      0.000235538      0.000271606      
10.005       9.69591e-05      9.69591e-05      0.000100958      0.000235082      0.000235082      0.000271135      
10.01       9.67968e-05      9.67968e-05      0.000100798      0.000234628      0.000234628      0.000270664      
10.015       9.66351e-05      9.66351e-05      0.000100638      0.000234175      0.000234175      0.000270196      
10.02       9.64738e-05      9.64738e-05      0.000100479      0.000233723      0.000233723      0.000269728      
10.025       9.6313e-05      9.6313e-05      0.00010032      0.000233273      0.000233273      0.000269262      
10.03       9.61526e-05      9.61526e-05      0.000100161      0.000232824      0.000232824      0.000268797      
10.035       9.59927e-05      9.59927e-05      0.000100003      0.000232377      0.000232377      0.000268333      
10.04       9.58332e-05      9.58332e-05      9.98457e-05      0.000231931      0.000231931      0.00026787      
10.045       9.56742e-05      9.56742e-05      9.96885e-05      0.000231486      0.000231486      0.000267409      
10.05       9.55157e-05      9.55157e-05      9.95316e-05      0.000231043      0.000231043      0.000266949      
10.055       9.53576e-05      9.53576e-05      9.93752e-05      0.000230601      0.000230601      0.00026649      
10.06       9.52e-05      9.52e-05      9.92191e-05      0.00023016      0.00023016      0.000266032      
10.065       9.50428e-05      9.50428e-05      9.90634e-05      0.000229721      0.000229721      0.000265575      
10.07       9.4886e-05      9.4886e-05      9.89082e-05      0.000229283      0.000229283      0.00026512      
10.075       9.47297e-05      9.47297e-05      9.87533e-05      0.000228846      0.000228846      0.000264666      
10.08       9.45738e-05      9.45738e-05      9.85988e-05      0.000228411      0.000228411      0.000264213      
10.085       9.44184e-05      9.44184e-05      9.84447e-05      0.000227977      0.000227977      0.000263761      
10.09       9.42634e-05      9.42634e-05      9.8291e-05      0.000227545      0.000227545      0.000263311      
10.095       9.41089e-05      9.41089e-05      9.81377e-05      0.000227114      0.000227114      0.000262861      
10.1       9.39548e-05      9.39547e-05      9.79848e-05      0.000226684      0.000226684      0.000262413      
10.105       9.38011e-05      9.38011e-05      9.78323e-05      0.000226255      0.000226255      0.000261966      
10.11       9.36478e-05      9.36478e-05      9.76801e-05      0.000225828      0.000225828      0.00026152      
10.115       9.3495e-05      9.3495e-05      9.75284e-05      0.000225402      0.000225402      0.000261075      
10.12       9.33426e-05      9.33426e-05      9.7377e-05      0.000224977      0.000224977      0.000260632      
10.125       9.31906e-05      9.31906e-05      9.7226e-05      0.000224554      0.000224554      0.000260189      
10.13       9.30391e-05      9.30391e-05      9.70754e-05      0.000224132      0.000224132      0.000259748      
10.135       9.2888e-05      9.2888e-05      9.69251e-05      0.000223711      0.000223711      0.000259308      
10.14       9.27373e-05      9.27373e-05      9.67753e-05      0.000223291      0.000223291      0.000258869      
10.145       9.2587e-05      9.2587e-05      9.66258e-05      0.000222873      0.000222873      0.000258431      
10.15       9.24372e-05      9.24372e-05      9.64767e-05      0.000222456      0.000222456      0.000257994      
10.155       9.22877e-05      9.22877e-05      9.63279e-05      0.00022204      0.00022204      0.000257559      
10.16       9.21387e-05      9.21387e-05      9.61795e-05      0.000221626      0.000221626      0.000257124      
10.165       9.19901e-05      9.19901e-05      9.60315e-05      0.000221212      0.000221212      0.000256691      
10.17       9.18419e-05      9.18419e-05      9.58839e-05      0.0002208      0.0002208      0.000256258      
10.175       9.16941e-05      9.16941e-05      9.57367e-05      0.00022039      0.00022039      0.000255827      
10.18       9.15467e-05      9.15467e-05      9.55898e-05      0.00021998      0.00021998      0.000255397      
10.185       9.13998e-05      9.13998e-05      9.54432e-05      0.000219572      0.000219572      0.000254968      
10.19       9.12532e-05      9.12532e-05      9.52971e-05      0.000219165      0.000219165      0.000254541      
10.195       9.11071e-05      9.11071e-05      9.51513e-05      0.000218759      0.000218759      0.000254114      
10.2       9.09613e-05      9.09613e-05      9.50058e-05      0.000218354      0.000218354      0.000253688      
10.205       9.0816e-05      9.0816e-05      9.48608e-05      0.00021795      0.00021795      0.000253264      
10.21       9.0671e-05      9.0671e-05      9.4716e-05      0.000217548      0.000217548      0.00025284      
10.215       9.05264e-05      9.05264e-05      9.45717e-05      0.000217147      0.000217147      0.000252418      
10.22       9.03823e-05      9.03823e-05      9.44277e-05      0.000216747      0.000216747      0.000251997      
10.225       9.02385e-05      9.02385e-05      9.4284e-05      0.000216349      0.000216349      0.000251577      
10.23       9.00951e-05      9.00951e-05      9.41407e-05      0.000215951      0.000215951      0.000251158      
10.235       8.99522e-05      8.99522e-05      9.39978e-05      0.000215555      0.000215555      0.000250739      
10.24       8.98096e-05      8.98096e-05      9.38552e-05      0.00021516      0.00021516      0.000250323      
10.245       8.96674e-05      8.96674e-05      9.3713e-05      0.000214766      0.000214766      0.000249907      
10.25       8.95256e-05      8.95256e-05      9.35711e-05      0.000214373      0.000214373      0.000249492      
10.255       8.93841e-05      8.93841e-05      9.34296e-05      0.000213981      0.000213981      0.000249078      
10.26       8.92431e-05      8.92431e-05      9.32884e-05      0.00021359      0.00021359      0.000248665      
10.265       8.91025e-05      8.91025e-05      9.31475e-05      0.000213201      0.000213201      0.000248253      
10.27       8.89622e-05      8.89622e-05      9.3007e-05      0.000212813      0.000212813      0.000247843      
10.275       8.88223e-05      8.88223e-05      9.28669e-05      0.000212426      0.000212426      0.000247433      
10.28       8.86828e-05      8.86828e-05      9.27271e-05      0.00021204      0.00021204      0.000247025      
10.285       8.85436e-05      8.85436e-05      9.25876e-05      0.000211655      0.000211655      0.000246617      
10.29       8.84049e-05      8.84049e-05      9.24485e-05      0.000211271      0.000211271      0.000246211      
10.295       8.82665e-05      8.82665e-05      9.23097e-05      0.000210889      0.000210889      0.000245805      
10.3       8.81285e-05      8.81285e-05      9.21712e-05      0.000210507      0.000210507      0.000245401      
10.305       8.79908e-05      8.79908e-05      9.20331e-05      0.000210127      0.000210127      0.000244997      
10.31       8.78536e-05      8.78536e-05      9.18953e-05      0.000209748      0.000209748      0.000244595      
10.315       8.77167e-05      8.77167e-05      9.17579e-05      0.00020937      0.00020937      0.000244193      
10.32       8.75801e-05      8.75801e-05      9.16208e-05      0.000208992      0.000208992      0.000243793      
10.325       8.7444e-05      8.7444e-05      9.1484e-05      0.000208617      0.000208617      0.000243393      
10.33       8.73082e-05      8.73082e-05      9.13476e-05      0.000208242      0.000208242      0.000242995      
10.335       8.71727e-05      8.71727e-05      9.12115e-05      0.000207868      0.000207868      0.000242598      
10.34       8.70376e-05      8.70376e-05      9.10757e-05      0.000207495      0.000207495      0.000242201      
10.345       8.69029e-05      8.69029e-05      9.09402e-05      0.000207124      0.000207124      0.000241806      
10.35       8.67686e-05      8.67686e-05      9.08051e-05      0.000206753      0.000206753      0.000241411      
10.355       8.66346e-05      8.66346e-05      9.06703e-05      0.000206384      0.000206384      0.000241018      
10.36       8.65009e-05      8.65009e-05      9.05358e-05      0.000206015      0.000206015      0.000240625      
10.365       8.63676e-05      8.63676e-05      9.04017e-05      0.000205648      0.000205648      0.000240234      
10.37       8.62347e-05      8.62347e-05      9.02679e-05      0.000205282      0.000205282      0.000239843      
10.375       8.61021e-05      8.61021e-05      9.01344e-05      0.000204916      0.000204916      0.000239454      
10.38       8.59699e-05      8.59699e-05      9.00012e-05      0.000204552      0.000204552      0.000239065      
10.385       8.5838e-05      8.5838e-05      8.98683e-05      0.000204189      0.000204189      0.000238678      
10.39       8.57065e-05      8.57065e-05      8.97358e-05      0.000203827      0.000203827      0.000238291      
10.395       8.55753e-05      8.55753e-05      8.96036e-05      0.000203466      0.000203466      0.000237905      
10.4       8.54445e-05      8.54445e-05      8.94716e-05      0.000203106      0.000203106      0.00023752      
10.405       8.5314e-05      8.5314e-05      8.934e-05      0.000202747      0.000202747      0.000237137      
10.41       8.51839e-05      8.51839e-05      8.92088e-05      0.000202389      0.000202389      0.000236754      
10.415       8.50541e-05      8.50541e-05      8.90778e-05      0.000202032      0.000202032      0.000236372      
10.42       8.49246e-05      8.49246e-05      8.89472e-05      0.000201676      0.000201676      0.000235991      
10.425       8.47955e-05      8.47955e-05      8.88168e-05      0.000201321      0.000201321      0.000235611      
10.43       8.46667e-05      8.46667e-05      8.86868e-05      0.000200967      0.000200967      0.000235232      
10.435       8.45383e-05      8.45383e-05      8.85571e-05      0.000200614      0.000200614      0.000234854      
10.44       8.44102e-05      8.44102e-05      8.84276e-05      0.000200262      0.000200262      0.000234477      
10.445       8.42824e-05      8.42824e-05      8.82985e-05      0.000199911      0.000199911      0.0002341      
10.45       8.4155e-05      8.4155e-05      8.81697e-05      0.000199561      0.000199561      0.000233725      
10.455       8.40279e-05      8.40279e-05      8.80413e-05      0.000199212      0.000199212      0.00023335      
10.46       8.39011e-05      8.39011e-05      8.79131e-05      0.000198864      0.000198864      0.000232977      
10.465       8.37747e-05      8.37747e-05      8.77852e-05      0.000198517      0.000198517      0.000232604      
10.47       8.36486e-05      8.36486e-05      8.76576e-05      0.000198171      0.000198171      0.000232233      
10.475       8.35228e-05      8.35228e-05      8.75303e-05      0.000197826      0.000197826      0.000231862      
10.48       8.33973e-05      8.33973e-05      8.74033e-05      0.000197482      0.000197482      0.000231492      
10.485       8.32722e-05      8.32722e-05      8.72767e-05      0.000197139      0.000197139      0.000231123      
10.49       8.31474e-05      8.31474e-05      8.71503e-05      0.000196797      0.000196797      0.000230755      
10.495       8.30229e-05      8.30229e-05      8.70242e-05      0.000196456      0.000196456      0.000230388      
10.5       8.28987e-05      8.28987e-05      8.68984e-05      0.000196116      0.000196116      0.000230021      
10.505       8.27749e-05      8.27749e-05      8.67729e-05      0.000195776      0.000195776      0.000229656      
10.51       8.26514e-05      8.26514e-05      8.66477e-05      0.000195438      0.000195438      0.000229292      
10.515       8.25282e-05      8.25282e-05      8.65228e-05      0.0001951      0.0001951      0.000228928      
10.52       8.24053e-05      8.24053e-05      8.63982e-05      0.000194764      0.000194764      0.000228565      
10.525       8.22827e-05      8.22827e-05      8.62739e-05      0.000194428      0.000194428      0.000228203      
10.53       8.21605e-05      8.21605e-05      8.61499e-05      0.000194094      0.000194094      0.000227842      
10.535       8.20386e-05      8.20386e-05      8.60262e-05      0.00019376      0.00019376      0.000227482      
10.54       8.19169e-05      8.19169e-05      8.59027e-05      0.000193428      0.000193428      0.000227123      
10.545       8.17956e-05      8.17956e-05      8.57796e-05      0.000193096      0.000193096      0.000226765      
10.55       8.16746e-05      8.16746e-05      8.56567e-05      0.000192765      0.000192765      0.000226407      
10.555       8.15539e-05      8.15539e-05      8.55341e-05      0.000192435      0.000192435      0.00022605      
10.56       8.14335e-05      8.14335e-05      8.54118e-05      0.000192106      0.000192106      0.000225695      
10.565       8.13135e-05      8.13135e-05      8.52898e-05      0.000191778      0.000191778      0.00022534      
10.57       8.11937e-05      8.11937e-05      8.51681e-05      0.00019145      0.00019145      0.000224986      
10.575       8.10742e-05      8.10742e-05      8.50466e-05      0.000191124      0.000191124      0.000224632      
10.58       8.09551e-05      8.09551e-05      8.49255e-05      0.000190798      0.000190798      0.00022428      
10.585       8.08362e-05      8.08362e-05      8.48046e-05      0.000190474      0.000190474      0.000223929      
10.59       8.07177e-05      8.07177e-05      8.4684e-05      0.00019015      0.00019015      0.000223578      
10.595       8.05994e-05      8.05994e-05      8.45637e-05      0.000189827      0.000189827      0.000223228      
10.6       8.04815e-05      8.04815e-05      8.44436e-05      0.000189506      0.000189506      0.000222879      
10.605       8.03638e-05      8.03638e-05      8.43239e-05      0.000189185      0.000189185      0.000222531      
10.61       8.02465e-05      8.02465e-05      8.42044e-05      0.000188864      0.000188864      0.000222184      
10.615       8.01294e-05      8.01294e-05      8.40852e-05      0.000188545      0.000188545      0.000221837      
10.62       8.00126e-05      8.00126e-05      8.39662e-05      0.000188227      0.000188227      0.000221491      
10.625       7.98962e-05      7.98962e-05      8.38476e-05      0.000187909      0.000187909      0.000221147      
10.63       7.978e-05      7.978e-05      8.37292e-05      0.000187592      0.000187592      0.000220803      
10.635       7.96641e-05      7.96641e-05      8.36111e-05      0.000187277      0.000187277      0.000220459      
10.64       7.95485e-05      7.95485e-05      8.34932e-05      0.000186962      0.000186962      0.000220117      
10.645       7.94332e-05      7.94332e-05      8.33756e-05      0.000186648      0.000186648      0.000219775      
10.65       7.93182e-05      7.93182e-05      8.32583e-05      0.000186334      0.000186334      0.000219435      
10.655       7.92035e-05      7.92035e-05      8.31413e-05      0.000186022      0.000186022      0.000219095      
10.66       7.9089e-05      7.9089e-05      8.30245e-05      0.00018571      0.00018571      0.000218755      
10.665       7.89749e-05      7.89749e-05      8.2908e-05      0.0001854      0.0001854      0.000218417      
10.67       7.8861e-05      7.8861e-05      8.27918e-05      0.00018509      0.00018509      0.00021808      
10.675       7.87475e-05      7.87475e-05      8.26758e-05      0.000184781      0.000184781      0.000217743      
10.68       7.86342e-05      7.86342e-05      8.25601e-05      0.000184473      0.000184473      0.000217407      
10.685       7.85212e-05      7.85212e-05      8.24447e-05      0.000184165      0.000184165      0.000217072      
10.69       7.84084e-05      7.84084e-05      8.23295e-05      0.000183859      0.000183859      0.000216737      
10.695       7.8296e-05      7.8296e-05      8.22146e-05      0.000183553      0.000183553      0.000216404      
10.7       7.81838e-05      7.81838e-05      8.20999e-05      0.000183248      0.000183248      0.000216071      
10.705       7.80719e-05      7.80719e-05      8.19855e-05      0.000182944      0.000182944      0.000215739      
10.71       7.79603e-05      7.79603e-05      8.18714e-05      0.000182641      0.000182641      0.000215408      
10.715       7.7849e-05      7.7849e-05      8.17575e-05      0.000182338      0.000182338      0.000215077      
10.72       7.77379e-05      7.77379e-05      8.16439e-05      0.000182036      0.000182036      0.000214748      
10.725       7.76271e-05      7.76271e-05      8.15306e-05      0.000181736      0.000181736      0.000214419      
10.73       7.75166e-05      7.75166e-05      8.14175e-05      0.000181436      0.000181436      0.00021409      
10.735       7.74064e-05      7.74064e-05      8.13046e-05      0.000181136      0.000181136      0.000213763      
10.74       7.72964e-05      7.72964e-05      8.1192e-05      0.000180838      0.000180838      0.000213436      
10.745       7.71867e-05      7.71867e-05      8.10797e-05      0.00018054      0.00018054      0.000213111      
10.75       7.70773e-05      7.70773e-05      8.09676e-05      0.000180243      0.000180243      0.000212786      
10.755       7.69681e-05      7.69681e-05      8.08558e-05      0.000179947      0.000179947      0.000212461      
10.76       7.68592e-05      7.68592e-05      8.07442e-05      0.000179652      0.000179652      0.000212138      
10.765       7.67506e-05      7.67506e-05      8.06329e-05      0.000179357      0.000179357      0.000211815      
10.77       7.66422e-05      7.66422e-05      8.05218e-05      0.000179064      0.000179064      0.000211493      
10.775       7.65341e-05      7.65341e-05      8.0411e-05      0.000178771      0.000178771      0.000211172      
10.78       7.64263e-05      7.64263e-05      8.03004e-05      0.000178478      0.000178478      0.000210851      
10.785       7.63188e-05      7.63188e-05      8.01901e-05      0.000178187      0.000178187      0.000210531      
10.79       7.62115e-05      7.62115e-05      8.008e-05      0.000177896      0.000177896      0.000210212      
10.795       7.61044e-05      7.61044e-05      7.99702e-05      0.000177606      0.000177606      0.000209894      
10.8       7.59976e-05      7.59976e-05      7.98606e-05      0.000177317      0.000177317      0.000209576      
10.805       7.58911e-05      7.58911e-05      7.97513e-05      0.000177029      0.000177029      0.000209259      
10.81       7.57849e-05      7.57849e-05      7.96422e-05      0.000176741      0.000176741      0.000208943      
10.815       7.56789e-05      7.56789e-05      7.95333e-05      0.000176455      0.000176455      0.000208628      
10.82       7.55731e-05      7.55731e-05      7.94247e-05      0.000176168      0.000176168      0.000208313      
10.825       7.54676e-05      7.54676e-05      7.93163e-05      0.000175883      0.000175883      0.000207999      
10.83       7.53624e-05      7.53624e-05      7.92082e-05      0.000175598      0.000175598      0.000207686      
10.835       7.52574e-05      7.52574e-05      7.91003e-05      0.000175315      0.000175315      0.000207373      
10.84       7.51527e-05      7.51527e-05      7.89927e-05      0.000175031      0.000175031      0.000207062      
10.845       7.50483e-05      7.50483e-05      7.88853e-05      0.000174749      0.000174749      0.000206751      
10.85       7.4944e-05      7.4944e-05      7.87781e-05      0.000174467      0.000174467      0.00020644      
10.855       7.48401e-05      7.48401e-05      7.86712e-05      0.000174186      0.000174186      0.000206131      
10.86       7.47364e-05      7.47364e-05      7.85645e-05      0.000173906      0.000173906      0.000205822      
10.865       7.46329e-05      7.46329e-05      7.8458e-05      0.000173627      0.000173627      0.000205513      
10.87       7.45297e-05      7.45297e-05      7.83518e-05      0.000173348      0.000173348      0.000205206      
10.875       7.44267e-05      7.44267e-05      7.82458e-05      0.00017307      0.00017307      0.000204899      
10.88       7.4324e-05      7.4324e-05      7.81401e-05      0.000172793      0.000172793      0.000204593      
10.885       7.42215e-05      7.42215e-05      7.80345e-05      0.000172516      0.000172516      0.000204288      
10.89       7.41193e-05      7.41193e-05      7.79293e-05      0.00017224      0.00017224      0.000203983      
10.895       7.40173e-05      7.40173e-05      7.78242e-05      0.000171965      0.000171965      0.000203679      
10.9       7.39156e-05      7.39156e-05      7.77194e-05      0.000171691      0.000171691      0.000203376      
10.905       7.38141e-05      7.38141e-05      7.76148e-05      0.000171417      0.000171417      0.000203073      
10.91       7.37128e-05      7.37128e-05      7.75104e-05      0.000171144      0.000171144      0.000202771      
10.915       7.36118e-05      7.36118e-05      7.74063e-05      0.000170872      0.000170872      0.00020247      
10.92       7.3511e-05      7.3511e-05      7.73024e-05      0.0001706      0.0001706      0.000202169      
10.925       7.34105e-05      7.34105e-05      7.71987e-05      0.000170329      0.000170329      0.000201869      
10.93       7.33102e-05      7.33102e-05      7.70953e-05      0.000170059      0.000170059      0.00020157      
10.935       7.32102e-05      7.32102e-05      7.6992e-05      0.000169789      0.000169789      0.000201272      
10.94       7.31103e-05      7.31103e-05      7.6889e-05      0.00016952      0.00016952      0.000200974      
